carat,depth,table,x,y,z,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
0.4,60.6,57.0,4.75,4.82,2.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,690
0.24,61.6,56.0,4.01,4.04,2.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,678
1.03,60.7,55.0,6.61,6.53,3.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4839
1.01,59.3,58.0,6.53,6.49,3.86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7240
0.8,60.5,59.0,6.0,6.03,3.64,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3813
0.31,61.4,57.0,4.37,4.39,2.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,791
0.91,56.9,62.0,6.51,6.45,3.69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2461
0.5,62.0,58.0,5.08,5.11,3.16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1692
0.31,62.6,59.0,4.29,4.33,2.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,489
0.36,59.3,60.0,4.62,4.65,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,518
0.3,60.2,58.0,4.35,4.39,2.63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,895
0.31,62.2,56.0,4.34,4.37,2.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,707
0.31,59.2,60.0,4.42,4.47,2.63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,544
0.5,63.4,59.0,5.03,5.06,3.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1407
0.9,61.7,57.0,6.21,6.24,3.84,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4940
0.39,62.5,60.0,4.64,4.67,2.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,889
0.45,61.0,57.0,4.96,5.0,3.04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1377
0.71,62.1,58.0,5.67,5.7,3.53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2777
1.51,64.1,61.0,7.14,7.18,4.59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8550
0.23,63.2,58.0,3.89,3.93,2.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,505
0.41,60.2,59.0,4.84,4.79,2.9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,961
1.13,61.4,58.0,6.73,6.68,4.12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8019
0.57,60.9,56.0,5.34,5.36,3.26,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1800
1.01,61.1,59.0,6.44,6.35,3.91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6097
0.3,61.7,55.0,4.31,4.35,2.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,747
0.34,60.7,60.0,4.48,4.51,2.73,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,596
0.72,61.3,56.0,5.77,5.75,3.53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2393
0.47,62.0,55.0,4.97,5.0,3.09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1883
1.0,60.1,62.0,6.38,6.47,3.86,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5743
0.54,63.7,57.0,5.22,5.14,3.3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1263
0.81,61.9,54.0,5.96,5.99,3.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3160
0.33,61.7,54.0,4.46,4.49,2.76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,893
1.19,61.5,57.0,6.83,6.79,4.19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3732
0.71,61.7,55.0,5.73,5.75,3.54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3229
0.71,61.7,56.0,5.71,5.74,3.53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4029
0.98,61.6,66.0,6.46,6.24,3.92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2958
0.7,62.4,56.0,5.64,5.7,3.54,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2854
0.7,61.7,57.0,5.71,5.74,3.53,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3419
0.53,61.6,55.0,5.21,5.27,3.23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3097
0.53,61.8,60.0,5.13,5.22,3.2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1874
0.72,60.8,56.0,5.78,5.82,3.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3601
0.3,60.8,59.0,4.32,4.3,2.62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,608
1.0,61.8,57.0,6.36,6.45,3.96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4197
0.4,63.1,56.0,4.67,4.65,2.94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,798
0.76,58.3,62.0,6.12,5.95,3.52,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2937
1.0,63.4,60.0,6.28,6.33,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3801
0.41,60.7,59.0,4.77,4.79,2.9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,964
0.42,60.9,58.0,4.84,4.88,2.96,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,910
1.71,60.3,62.0,7.76,7.7,4.66,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10055
0.41,62.7,56.0,4.73,4.78,2.98,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,791
1.04,61.9,57.0,6.51,6.54,4.04,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6112
1.23,61.5,57.0,6.85,6.9,4.23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5030
0.41,61.0,59.0,4.83,4.77,2.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1192
0.71,61.2,56.0,5.75,5.81,3.54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4015
0.33,61.7,54.0,4.46,4.49,2.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,838
0.87,59.1,58.0,6.25,6.21,3.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2170
0.54,62.4,55.0,5.23,5.19,3.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1814
0.31,61.3,55.0,4.36,4.38,2.68,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,692
0.9,62.7,56.0,6.21,6.16,3.88,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3445
0.27,61.5,57.0,4.18,4.22,2.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,439
0.56,60.5,59.0,5.42,5.33,3.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1935
0.32,62.5,58.0,4.43,4.4,2.76,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,612
0.51,60.2,56.0,5.18,5.24,3.14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1632
0.7,61.8,59.0,5.67,5.73,3.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2200
0.28,62.0,56.0,4.2,4.24,2.62,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,503
0.3,61.1,57.0,4.34,4.37,2.66,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,885
0.7,62.8,59.0,5.62,5.65,3.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2034
1.01,61.0,58.0,6.48,6.43,3.94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4327
0.8,61.7,58.0,5.98,5.95,3.68,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3967
0.51,60.7,57.0,5.18,5.23,3.16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1826
1.03,61.9,56.0,6.45,6.5,4.01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3921
0.71,59.9,60.0,5.81,5.77,3.47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2803
1.09,62.2,56.0,6.59,6.56,4.09,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4871
1.2,60.7,57.0,6.89,6.81,4.16,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10053
0.34,61.5,58.2,4.49,4.51,2.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,730
2.01,59.6,58.0,8.18,8.23,4.89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16383
0.57,61.6,58.0,5.33,5.28,3.27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1212
0.39,61.6,56.0,4.69,4.72,2.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,651
1.01,60.4,60.0,6.49,6.46,3.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4878
1.06,61.2,57.0,6.58,6.55,4.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7592
0.3,61.6,58.0,4.31,4.33,2.66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,658
1.2,60.3,59.0,6.9,6.94,4.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4715
1.25,61.4,58.0,6.89,6.93,4.24,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7042
0.33,62.6,58.0,4.41,4.44,2.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,579
1.2,58.9,60.0,7.02,6.94,4.11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6129
1.1,61.2,58.0,6.75,6.64,4.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5805
1.03,62.2,59.0,6.48,6.42,4.01,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7211
1.06,61.0,57.0,6.64,6.55,4.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11195
0.74,62.3,56.0,5.76,5.79,3.6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3226
0.5,62.9,55.0,5.05,5.09,3.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1904
1.02,61.1,61.0,6.44,6.5,3.95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3601
1.7,64.5,58.0,7.51,7.43,4.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14860
1.14,61.1,55.0,6.78,6.74,4.13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9116
1.08,63.2,59.0,6.57,6.4,4.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3810
0.36,61.7,56.0,4.56,4.58,2.82,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,852
1.06,62.4,54.0,6.5,6.54,4.07,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4516
0.5,61.6,55.0,5.13,5.1,3.15,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1654
0.34,63.2,55.0,4.46,4.5,2.83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,537
0.34,60.3,57.0,4.52,4.55,2.73,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,914
0.6,62.9,58.0,5.39,5.33,3.37,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1799
1.01,63.1,59.0,6.33,6.42,4.02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7279
0.57,60.7,58.0,5.36,5.32,3.24,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1571
0.31,63.6,54.0,4.34,4.31,2.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,593
0.74,58.2,65.0,6.03,5.89,3.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1865
0.91,62.2,55.0,6.18,6.23,3.86,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3885
0.34,61.7,55.0,4.51,4.53,2.79,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,764
0.4,62.3,55.0,4.73,4.77,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1139
1.51,62.3,60.0,7.28,7.32,4.55,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9467
0.61,63.1,56.0,5.4,5.44,3.42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1408
0.51,60.4,59.0,5.2,5.17,3.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,956
0.53,61.3,57.0,5.19,5.21,3.19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2658
1.23,62.5,54.0,6.85,6.82,4.27,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9836
0.32,62.1,56.0,4.36,4.4,2.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,524
0.4,60.5,60.0,4.8,4.76,2.89,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1050
1.02,62.2,57.0,6.43,6.47,4.01,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6563
0.41,60.3,60.0,4.76,4.8,2.88,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,719
1.51,62.3,55.0,7.29,7.35,4.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14616
0.35,61.5,55.0,4.53,4.57,2.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001
0.7,63.7,54.0,5.72,5.62,3.61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2477
0.25,62.6,53.0,4.01,4.07,2.53,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,438
0.7,61.0,59.0,5.72,5.65,3.47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2251
0.78,61.9,56.0,5.91,5.94,3.67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3105
0.9,62.4,54.0,6.17,6.21,3.86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9182
1.13,62.2,56.0,6.7,6.66,4.16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5457
1.15,62.0,58.0,6.7,6.66,4.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4830
0.9,61.4,58.0,6.19,6.13,3.78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3556
1.0,59.4,64.0,6.36,6.29,3.76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3858
1.27,61.9,57.0,6.9,6.93,4.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9489
1.0,62.0,58.0,6.41,6.29,3.94,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4704
0.57,61.8,56.0,5.33,5.35,3.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2739
0.71,62.3,56.0,5.68,5.72,3.55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3137
0.47,60.0,60.1,5.04,5.06,3.03,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1243
1.59,61.8,56.0,7.51,7.44,4.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9794
0.4,62.0,54.0,4.72,4.75,2.94,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,828
0.74,62.0,56.0,5.79,5.82,3.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2947
0.57,61.9,56.0,5.39,5.3,3.31,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2052
0.31,59.7,55.0,4.42,4.46,2.65,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,679
0.92,63.6,57.0,6.14,6.09,3.89,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4086
0.32,61.8,60.0,4.36,4.41,2.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,786
0.78,61.9,57.0,5.88,5.91,3.65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2365
0.53,62.1,57.0,5.18,5.16,3.21,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1813
0.3,61.3,58.0,4.29,4.32,2.64,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,526
1.41,60.4,57.0,7.31,7.22,4.39,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11109
0.34,61.1,56.0,4.5,4.53,2.76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1174
0.5,62.5,58.0,5.06,4.98,3.14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1279
1.03,62.1,55.0,6.47,6.5,4.03,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9131
1.15,62.5,60.0,6.72,6.68,4.19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4939
0.41,62.1,55.0,4.76,4.81,2.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1439
1.27,59.6,57.0,7.06,7.09,4.22,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9262
0.41,62.4,54.0,4.81,4.78,2.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1061
1.22,62.1,56.0,6.83,6.79,4.23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5329
0.32,59.5,60.0,4.48,4.46,2.66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,773
1.25,63.9,56.0,6.81,6.77,4.34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4725
1.12,61.1,57.0,6.68,6.75,4.1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9694
0.43,62.3,58.0,4.78,4.82,2.99,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1131
0.6,63.1,57.0,5.32,5.41,3.39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1565
1.03,61.8,54.0,6.52,6.46,4.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5105
1.03,62.5,59.0,6.46,6.41,4.02,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5129
2.01,61.1,59.0,8.07,8.04,4.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13228
0.33,60.5,58.0,4.49,4.43,2.7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,854
0.87,63.0,57.0,6.07,6.02,3.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2307
1.51,61.1,60.0,7.33,7.36,4.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10623
0.31,62.4,59.0,4.34,4.38,2.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,544
1.19,60.8,59.0,6.84,6.81,4.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9524
1.0,64.2,59.0,6.26,6.3,4.03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2717
1.0,62.4,57.0,6.36,6.4,3.98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8138
1.01,61.9,58.0,6.41,6.44,3.98,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5383
0.51,63.1,58.0,5.07,5.1,3.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2174
0.54,60.4,55.0,5.27,5.32,3.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1846
1.5,62.1,59.0,7.24,7.28,4.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7365
1.5,62.1,55.0,7.32,7.36,4.56,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8685
1.01,63.0,59.0,6.38,6.32,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3923
0.35,60.9,58.0,4.54,4.56,2.77,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,763
0.9,60.8,59.0,6.19,6.24,3.78,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4463
0.33,62.1,53.9,4.43,4.45,2.76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,534
0.32,62.7,57.0,4.37,4.4,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,533
0.36,62.7,58.0,4.51,4.55,2.84,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,766
0.31,61.2,55.0,4.37,4.42,2.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,734
1.11,62.5,58.0,6.64,6.61,4.14,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5433
2.03,59.4,59.0,8.31,8.22,4.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7421
0.9,64.2,56.0,6.04,6.11,3.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3123
0.76,61.7,55.0,5.86,5.91,3.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3114
0.31,61.3,60.0,4.35,4.33,2.66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1046
0.32,60.9,60.0,4.41,4.39,2.68,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,756
1.1,62.0,58.0,6.59,6.64,4.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8060
0.38,62.1,56.0,4.68,4.63,2.89,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1040
0.41,62.5,54.0,4.79,4.81,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1160
0.7,61.5,56.0,5.7,5.74,3.52,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3129
0.71,62.4,56.0,5.74,5.7,3.57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3372
2.0,59.8,68.0,8.13,7.95,4.81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12610
0.57,61.9,58.0,5.32,5.35,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1944
1.5,62.4,57.0,7.38,7.29,4.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13333
0.3,63.2,57.0,4.24,4.21,2.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,574
1.09,61.2,57.0,6.6,6.64,4.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4891
1.0,62.9,59.0,6.3,6.33,3.97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5929
1.28,62.0,57.0,6.92,7.01,4.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11602
1.6,59.9,61.0,7.59,7.56,4.54,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12546
1.13,61.4,57.0,6.72,6.69,4.12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4936
0.91,63.7,58.0,6.08,6.11,3.88,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3991
1.0,59.4,59.0,6.52,6.54,3.88,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6867
1.92,61.3,57.0,8.0,8.06,4.92,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15472
0.9,63.5,58.0,6.08,6.14,3.88,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3697
1.14,61.0,60.0,6.67,6.74,4.09,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5819
1.11,62.5,54.0,6.62,6.63,4.13,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6737
0.41,61.4,59.0,4.79,4.75,2.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1061
1.51,64.0,56.0,7.22,7.3,4.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13068
0.31,61.5,55.0,4.34,4.37,2.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1061
